4	1	0.020830419496531312	-0.007357473354251997
10	1	0.04008836961620107	0.07266302930433706
18	1	-0.11342661829743608	-0.004679369104669545
28	1	0.011245242892075576	-0.003904114475860531
42	1	0.01658415152850499	0.06553113603978253
46	1	0.06869575609596366	0.016238103804717234
66	1	0.05309131835660177	-0.014277356868848656
70	1	-0.021169247672461852	0.011925533055376114
78	1	0.03495032910057568	-0.04142111893405407
82	1	-0.01880087446253209	0.0076161877567854485
83	1	0.024620487548652877	0.008200589183505577
92	1	-0.07221791672747474	0.0566270674339677
97	1	0.1874698753769317	0.16059347603971247
109	1	0.07489232657397348	0.007559489654183372
113	1	0.04626154974549905	0.0009281703961645846
126	1	-0.0019465461013108444	-0.008672502630058497
127	1	-0.010676907099739598	0.03679097000615137
130	1	-0.020970929249530798	-0.05704139795870691
133	1	0.030236249848342823	-0.0859445095689247
145	1	0.09849639434522653	0.35971504586904135
148	1	0.0030213000863160153	-0.05168076147647621
151	1	0.0067122283472115536	0.015225536250933482
163	1	-0.10125724728607395	0.007640099040704161
166	1	0.04199039140975946	0.006981123559485191
167	1	0.0997369743463345	0.023763395800773347
176	1	0.00680928315850978	0.006767073138930528
184	1	-0.013125846098554533	0.006504843022291987
189	1	0.0197774393881	-0.11530865643243152
193	1	-0.06080268351407248	-0.058986573409110975
198	1	0.055296251037548434	0.006463981290259378
205	1	0.03872406432763717	-0.005897490659078546
208	1	0.012795808953177877	-0.21672310226993374
213	1	-0.006537125713150546	0.003669693207144975
221	1	0.013235880356699224	0.013276110357783397
225	1	-0.042281638088052416	0.00027308998765102543
228	1	0.00885611925391147	-0.03789821680724435
233	1	-0.003584911264707221	0.0009836403470147375
238	1	0.030549396577343447	0.08821711899331443
240	1	0.03589137230814645	0.0020664301328905212
247	1	0.00394650017867483	-0.017972370813685645
248	1	0.0005277594081560372	0.0005915693365978238
255	1	-0.024146581171854097	-0.015193500737353495
260	1	-0.08986217130661955	0.04811752140882427
270	1	-0.04179880447555672	-0.03855814335326689
271	1	0.004076372828667632	0.031847902099825985
275	1	0.011527922861246822	0.03883131963798865
283	1	-0.0020406025352709507	-0.009286421537570096
286	1	-0.08417130636789881	0.022878901730881192
291	1	0.023218106091599227	-0.04005665325709629
295	1	-0.2714673785438109	0.02251058905003115
300	1	-0.0014880309600111931	-0.025131886213972245
301	1	0.020543909154320545	0.20702111147808241
307	1	-0.034447143603882215	0.007633080798577784
312	1	0.015405655494963658	0.05264698460457727
313	1	0.03409453956714015	-0.04060862330562703
315	1	-0.021499825521224446	-0.023888275023670216
332	1	0.04081381996060102	-0.04839772809510841
344	1	-0.10090568612387563	-0.04922522810909458
345	1	-0.017924092812728377	-0.05093559957564747
346	1	-0.0024860407757755715	0.08358194608196964
356	1	-0.011232715788678628	-0.018387383106281595
358	1	-0.056472330864417095	-0.019130310292826008
361	1	0.04696749532953509	-0.09938953127801237
362	1	0.06297997239607532	0.03308988651293911
369	1	-0.00762071202241409	-0.016646472573981955
371	1	-0.07295988088970955	0.07237014088251797
375	1	-0.07224954027646174	0.04394976016817307
379	1	0.046909156115039846	-0.02302958318331705
383	1	0.05561880470134783	-0.012577561063156436
385	1	-0.005833654111321234	-0.011670218224693352
386	1	0.0026429698958417847	0.0833291967160351
396	1	0.026469721814240184	-0.019352101326397027
403	1	0.01718649696432146	-0.03808579543314633
408	1	-0.05299583134874879	-0.035414364218817704
410	1	0.033192938641368665	0.02924442761342295
424	1	-0.04437381378347816	-0.09017460768862598
427	1	-0.013917357227799403	-0.022475935523014825
434	1	-0.040432268322977916	-0.05988577232747956
435	1	-0.0956680240607353	-0.02461704104489761
440	1	0.01342971827439601	0.030473538775533666
450	1	-0.04825694277139298	-0.008062828792235542
452	1	-0.05251769952323443	-0.12408635887352068
455	1	-0.001273320028250221	0.021891840485698248
461	1	0.07182766014627075	-0.07642612079584261
464	1	0.0005075702572851065	0.012177036172485467
465	1	0.05147787227878918	-0.04296489190194208
468	1	-0.025728457462152785	0.037795480962011775
482	1	0.008820108158683608	0.00024749966772268084
484	1	0.03514385975907242	0.13536425907201483
489	1	0.004689269826020486	0.025988369035789334
494	1	-0.009083158383669767	0.0915467837094306
497	1	-0.04660452705493013	-0.11014249667322185
505	1	-0.015867486213323158	-0.02783899090107433
506	1	-0.046298881621395185	-0.10780266377526873
507	1	-0.11675838111257485	-0.12023280114568208
542	1	-0.006899093822739997	-0.015333376270914072
548	1	-0.01683928979282875	0.00814289506416688
551	1	-0.0007603499414650031	-0.09273284286102802
561	1	0.04518770671378547	-0.0371045673016208
571	1	0.027931057872911832	0.0013794289072112502
573	1	0.009459992266312976	0.06757471618875063
574	1	0.01309887101197263	-0.043659333372966236
590	1	0.021717058562569554	-0.07257779519614814
592	1	0.047818294985697556	-0.062463336512639245
593	1	-0.004280461243696074	-0.03165777919822734
595	1	0.05244131887480854	0.07125821847106935
606	1	0.06360111439229024	-0.12197934842388859
609	1	-0.024583064639546622	-0.013864311337039876
610	1	0.05279816933361006	-0.04266161946154808
612	1	-0.04317605926032437	-0.10762787815616062
616	1	0.020629979617397633	0.08811554836581428
617	1	0.022656484417050444	-0.01010277196961064
619	1	-0.03984105065600394	0.025373940417795348
621	1	0.019298822926574536	-0.11389795727208246
625	1	-0.003983819589786663	-0.0735669224248244
632	1	-0.009623515607058937	-0.05108238668191898
635	1	-0.013052400637244936	0.04115301200917435
654	1	0.018070787604264137	0.012668292341242109
655	1	-0.015137973645677568	0.05758183386743054
661	1	-0.019630496864120026	0.027263575644771422
673	1	-0.05256490364245456	-0.04250614103184935
674	1	0.07066566494566497	0.15819880107183057
676	1	0.06064541505243266	0.009811414053064673
681	1	-0.02902852258828334	0.00482105710826205
684	1	-0.04598555462647547	0.03076487640504899
686	1	0.0044954678431184	0.009921745239643497
691	1	-0.03467157909225734	-0.02148906563528167
692	1	0.04007003375462045	0.021006596725878235
705	1	0.02119319824866846	0.0010521599130531932
710	1	0.005939789500355355	-0.04662785607774679
712	1	-0.0579795997393484	-0.09523192599695256
722	1	0.03261387826146546	0.018836884771596674
729	1	-0.04116431291047934	-0.03946499320314453
730	1	0.0655406714523261	0.04810062106586927
731	1	-0.03213005945478713	0.040790729307824895
733	1	-0.01990065803650358	-0.0426335572167541
735	1	0.05099127079366148	0.20873787324893267
743	1	-0.017682686371192143	0.03468011288301201
748	1	0.019559228754344647	-0.015239796821047761
752	1	-0.006339330697167585	-0.06663381732805085
758	1	0.04174145937981709	-0.018709469722019922
760	1	-0.015987928574328906	-0.0009021299195555281
763	1	0.00762819557455027	0.0284348607796928
778	1	-0.009021330500946376	0.2151989819498057
779	1	0.00212176157682115	-0.0012653469040249106
782	1	-0.14936217454929682	-0.04465194136001589
786	1	-0.04882996797832224	0.01600250606026833
789	1	-0.011971975958636557	-0.02836841042371476
793	1	0.21510356378338596	-0.15178043561346002
794	1	0.03894693820116537	0.05266128052516579
795	1	-0.056351458738078654	-0.06035852864834529
796	1	-0.02204921740517151	0.07120676162014097
798	1	0.13686701577241758	0.13421246585441196
799	1	0.015168782270178453	0.035743325349389635
810	1	-0.09768998420102107	-0.06285542626883658
812	1	0.037990349273425685	0.029788079430296013
816	1	0.04821047244259544	0.017119327969267534
819	1	-0.051158675804622626	0.120404443661463
820	1	-0.02260737176622449	-0.1058259982677665
828	1	-0.06240017953421165	-0.03308684975302204
829	1	-0.07356145547862351	-0.0654018770893626
832	1	0.10258310835684577	-0.04032872935402307
837	1	0.1187589536600098	0.19103755980138998
845	1	0.016784094164705936	0.0025412691164817883
853	1	0.012561275365617694	0.011457094893960948
857	1	0.014850424676191937	0.02480178780973762
860	1	-0.00229041061462048	0.0751833501750842
861	1	-0.07545326550121767	-0.04956878704453897
868	1	0.001982970728500572	0.016784106166117693
871	1	-0.01127804700258051	-0.026372182990941132
873	1	0.0212028982351817	0.02848456106337131
882	1	0.09745105028751348	0.12596464329757823
892	1	0.0029630063092664313	0.003037436216556213
893	1	0.02497385518553945	0.07794511497373845
903	1	0.056572836664500276	0.013487191588843612
908	1	0.01159019716381734	0.06468445417137135
911	1	0.05577753462746639	0.05667300470175715
916	1	0.12975492883015916	-0.028632685328505846
932	1	0.03297252247149656	0.1619854921418247
934	1	0.05906048414417438	0.00313253968940984
946	1	0.007326959266198476	0.10914226906930406
949	1	0.025314718799678806	-0.025631818784643212
957	1	0.056933319226099455	0.03718740602625511
959	1	0.01844577166400096	0.08280783747013044
