filament_pair_sin_theta	cluster_id
0.849696010441467	1.0
0.7354823011410738	1.0
0.2496505909274435	1.0
0.28239756584422376	1.0
0.6202025715175362	1.0
0.1436982953705486	1.0
0.4543026573833637	1.0
0.5618250610816062	1.0
0.45554446212930644	1.0
0.4351364405648041	1.0
0.09919341273355552	1.0
0.853487377080801	1.0
0.1683886844993097	1.0
0.6184481500352356	1.0
0.9806589221860732	1.0
0.9334355316682159	1.0
0.6046338113763712	1.0
0.15496627538846994	1.0
0.9133911165507701	1.0
0.07561719427138598	1.0
0.1634580379070148	1.0
0.37980479023407987	1.0
0.3719678018717693	1.0
0.7873194897199577	1.0
0.9767196862514291	1.0
0.33819339615684313	1.0
0.10233376409545565	1.0
0.9007447210763706	1.0
0.9448268570531233	1.0
0.1754760909698649	1.0
0.4093337522404063	1.0
0.5500525610806367	1.0
0.9013265720729301	1.0
0.3527508008335376	1.0
0.9266125252706393	1.0
0.8904359330877962	1.0
0.34937893971275885	1.0
0.684313075468243	1.0
0.758266262088114	1.0
0.2514702601565976	1.0
0.9998430800233609	1.0
0.8247046914581752	1.0
0.4394912786226859	1.0
0.8941562336230192	1.0
0.6519102966905524	1.0
0.7597213068670282	1.0
0.1517034700156338	1.0
0.7959947382689032	1.0
0.5243563528423443	1.0
0.9609605107657988	1.0
0.385831196823052	1.0
0.2505025331353251	1.0
0.33452551507527084	1.0
0.7032213266040148	1.0
0.07772589468069227	1.0
0.03667704297442191	1.0
0.3332130798696463	1.0
0.07175940820423711	1.0
0.8881048048461642	1.0
0.9200796104148833	1.0
0.22201369452483896	1.0
0.9820283745542264	1.0
0.026912721646004455	1.0
0.9389955729930008	1.0
0.19289932905321727	1.0
0.005085845838816937	1.0
0.5387671085031748	1.0
0.5098409442915055	1.0
0.1517034700156338	1.0
0.6265314359468565	1.0
0.3426188962318759	1.0
0.9883314730825264	1.0
0.3413085084206258	1.0
0.3626431638684865	1.0
0.7959947382689032	1.0
0.9629293442853147	1.0
0.6068549330268872	1.0
0.15391177730966685	1.0
0.8113747128658026	1.0
0.8985380942758123	1.0
0.17113971442244277	1.0
0.6176090836862136	1.0
0.3242753949802398	1.0
0.678414895880453	1.0
0.6108213608740966	1.0
0.4184218996418329	1.0
0.4260881446306457	1.0
0.08505395736311505	1.0
0.8224495215380629	1.0
0.45849046390171305	1.0
0.7979013606227402	1.0
0.29570044608367096	1.0
0.40389742876310614	1.0
0.6011209501793474	1.0
0.16001264054140407	1.0
0.9996554858077542	1.0
0.061176233942148266	1.0
0.6915104193915392	1.0
0.6261288244739427	1.0
0.06477015220264604	1.0
0.325875400936057	1.0
0.42496746121692963	1.0
0.6256174458671654	1.0
0.9194928290068743	1.0
0.5209436943571197	1.0
0.033302371275098816	1.0
0.9990957611277718	1.0
0.28439680905357706	1.0
0.4269893207788151	1.0
0.266184215859646	1.0
0.47848226761535634	1.0
0.12986747571202945	1.0
0.9900224243096978	1.0
0.025612303027571486	1.0
0.6248372157596873	1.0
0.08053471247267097	1.0
0.9326328219560875	1.0
0.33717950337384317	1.0
0.37559476695971955	1.0
0.08192243940734732	1.0
0.47375066541185085	1.0
0.6221466764580191	1.0
0.9998154734031955	1.0
0.19655633112260756	1.0
0.9732426086234347	1.0
0.43374024231083813	1.0
0.9975070553874716	1.0
0.5776442726246162	1.0
0.41396870636514405	1.0
0.14671771484279741	1.0
0.11303407872183488	1.0
0.266184215859646	1.0
0.25260455858049197	1.0
0.07195836651055292	1.0
0.8393894673785627	1.0
0.07334913642153625	1.0
0.050599533557180845	1.0
0.47848226761535645	1.0
0.9889813300217162	1.0
0.2283415394811332	1.0
0.2640296203603239	1.0
0.9795522627458847	1.0
0.9994671858790516	1.0
0.24714949670937048	1.0
0.24156214057050449	1.0
0.6830783855878568	1.0
0.3182464749108371	1.0
0.23320652987425602	1.0
0.009983229439032576	1.0
0.01843957745364246	1.0
0.4854523998196942	1.0
0.9832350113922219	1.0
0.05454506373310531	1.0
0.4812515209816145	1.0
0.6608212089115353	1.0
0.7429701105680245	1.0
0.22133120354890154	1.0
0.9909747563184206	1.0
0.2201009097307554	1.0
0.5670125148552477	1.0
0.4932961366532553	1.0
0.22361223400870672	1.0
0.17039849837354773	1.0
0.2746469182490034	1.0
0.7423870041193066	1.0
0.8447430788112511	1.0
0.3776459602140187	1.0
0.1270506160138532	1.0
0.9930255688659488	1.0
0.12732716256167695	1.0
0.2767950515709383	1.0
0.41699415583273763	1.0
0.33181035295192773	1.0
0.030463422374125988	1.0
0.9547185862299419	1.0
0.18524243619633118	1.0
0.7417168443502873	1.0
0.23898990814150675	1.0
0.978352673626258	1.0
0.48347729435404413	1.0
0.5190523694305169	1.0
0.24034165724277218	1.0
0.6085629466653252	1.0
0.4888562859948873	1.0
0.9838589942276712	1.0
0.3509148953431877	1.0
0.9239346476002188	1.0
0.5723289471973161	1.0
0.9733625610882481	1.0
0.7008178020506358	1.0
0.5542927898798636	1.0
0.013453796158091709	1.0
0.04740950668165927	1.0
0.41699415583273763	1.0
0.09452637298539825	1.0
0.23062901009030246	1.0
0.7416021666331908	1.0
0.23198564861463356	1.0
0.2097552248686137	1.0
0.33181035295192796	1.0
0.9525499528719151	1.0
0.06961406963759871	1.0
0.41496211306397623	1.0
0.9991236205738788	1.0
0.9918117672795213	1.0
0.39901359305716744	1.0
0.08317568143743727	1.0
0.7911413398615538	1.0
0.16245259361872202	1.0
0.07460100712039447	1.0
0.15015007134116082	1.0
0.1417834517785657	1.0
0.6190904759511802	1.0
0.9997431540088981	1.0
0.10593218261121715	1.0
0.3347862893910103	1.0
0.7724029290538018	1.0
0.8404973109522043	1.0
0.06243522479223289	1.0
0.9961774131155602	1.0
0.7402677560391245	1.0
0.7958850606608996	1.0
0.9958563903804354	1.0
0.9536402989410834	1.0
0.9160509278450802	1.0
0.7634405936940462	1.0
0.41710535557691397	1.0
0.8669702236067257	1.0
0.9999750894134513	1.0
0.016278582948433828	1.0
0.9658409578116997	1.0
0.9151523646291797	1.0
0.956603531213143	1.0
0.8903534651673145	1.0
0.9945984070490221	1.0
0.16684655951153848	1.0
0.9986553015803852	1.0
0.7640859142813003	1.0
0.9942946077275738	1.0
0.3362236482733133	1.0
0.9322660564085273	1.0
0.9166064341172812	1.0
0.9941451260595512	1.0
0.8679210430577786	1.0
0.7989605233583205	1.0
0.04544549889010368	1.0
0.9749957085673693	1.0
0.2552455717230105	1.0
0.889343119027371	1.0
0.09672415388175311	1.0
0.8008459058931785	1.0
0.8991120310661498	1.0
0.9926885295491072	1.0
0.996215620912537	1.0
0.956603531213143	1.0
0.973866396108498	1.0
0.9951753178156502	1.0
0.5653747005476453	1.0
0.9950375366350475	1.0
0.9970468597998765	1.0
0.8903534651673145	1.0
0.1739471740059679	1.0
0.9792389795699626	1.0
0.9572522740147491	1.0
0.1754101634474288	1.0
0.006395263970641147	1.0
0.962156579722424	1.0
0.976391343985435	1.0
0.712164634943986	1.0
0.9560344483517598	1.0
0.9782132059674215	1.0
0.9998677000136083	1.0
0.999969506156213	1.0
0.8612201911933239	1.0
0.15647296614117365	1.0
0.9995989577510337	1.0
0.8889120102538008	1.0
0.7329401503196301	1.0
0.6495932013641303	1.0
0.9806720269123734	1.0
0.7344068677440199	1.0
0.6726563829740315	1.0
0.0036010597738501634	1.0
0.38310181994120374	1.0
0.47954874338611236	1.0
0.5767202367696785	1.0
0.9418193927370033	1.0
0.5721874417380849	1.0
0.09438229611423354	1.0
0.9946234302639515	1.0
0.3425141909271309	1.0
0.4815085786917239	1.0
0.20671651892641585	1.0
0.5313047414748578	1.0
0.19028238581322546	1.0
0.9967884294929776	1.0
0.03559183447521236	1.0
0.5759032294057309	1.0
0.019406347769498577	1.0
0.9088119540154698	1.0
0.27895418273831046	1.0
0.31819411607211284	1.0
0.020798394302668437	1.0
0.4189879188427566	1.0
0.6688762999981102	1.0
0.9991179866855644	1.0
0.1362053365808072	1.0
0.9854767777368165	1.0
0.37780572928051614	1.0
0.9999557164020558	1.0
0.5266248704555372	1.0
0.3575051526638137	1.0
0.206957119010395	1.0
0.1736065259288371	1.0
0.20671651892641585	1.0
0.31132368961409923	1.0
0.010805944147474832	1.0
0.8710684185879206	1.0
0.012200307031187812	1.0
0.01059310897894401	1.0
0.5313047414748576	1.0
0.9961854960126701	1.0
0.28747387583671014	1.0
0.20452971853041935	1.0
0.9654095031939776	1.0
0.9955983953350609	1.0
0.18740819505761624	1.0
0.30047421120909085	1.0
0.63711920540582	1.0
0.3756459525408548	1.0
0.2922591650155182	1.0
0.07113771595710139	1.0
0.07957087230514036	1.0
0.43105901389896134	1.0
0.9702383442305259	1.0
0.11552806123227273	1.0
0.53397614668352	1.0
0.613668061680419	1.0
0.7006317546969854	1.0
0.28057562941834485	1.0
0.086889766958215	1.0
0.7368461793613779	1.0
0.418361282669502	1.0
0.3189789451670974	1.0
0.9913930969088902	1.0
0.3923733720528682	1.0
0.2139548337585163	1.0
0.66707033700511	1.0
0.7511139562979658	1.0
0.45751691921097587	1.0
0.3168601319386888	1.0
0.8588447854456048	1.0
0.26157381944554686	1.0
0.5918423548476335	1.0
0.6177183568710473	1.0
0.7097850395322168	1.0
0.9912617183661949	1.0
0.7474398357050912	1.0
0.9232182241254527	1.0
0.8945830025370142	1.0
0.9121978600996746	1.0
0.7483640754917981	1.0
0.951206490625877	1.0
0.09196608609788301	1.0
0.7089493640699309	1.0
0.8200065093920083	1.0
0.5441426144706124	1.0
0.9363965510022974	1.0
0.6717679829128251	1.0
0.9817429421135612	1.0
0.928512908888672	1.0
0.5780432119460538	1.0
0.6054265760580827	1.0
0.8588447854456048	1.0
0.4866113947902929	1.0
0.7416980854126046	1.0
0.23048986820090034	1.0
0.7426326723902689	1.0
0.7271760177946227	1.0
0.2615738194455467	1.0
0.6120355616280646	1.0
0.5082951933126966	1.0
0.8576980252017861	1.0
0.8467206184269285	1.0
0.7445522314064901	1.0
0.8485904547544947	1.0
0.49653518744452607	1.0
0.9984741576017734	1.0
0.42566682674585954	1.0
0.5039829790381161	1.0
0.6842644085175872	1.0
0.6780727136301364	1.0
0.9552365868400089	1.0
0.8363479957363316	1.0
0.651079448675394	1.0
0.2585259993611501	1.0
0.9963636456169819	1.0
0.9995416399442357	1.0
0.5144778161323951	1.0
0.6753166437366128	1.0
0.337858713226751	1.0
0.2354217430920185	1.0
0.9762680785483446	1.0
0.4708111211353377	1.0
0.1282679332998929	1.0
0.5998150122396717	1.0
0.805635433297375	1.0
0.37852409884221205	1.0
0.23324921047355118	1.0
0.8110885167777343	1.0
0.1767199624604195	1.0
0.5195661455552677	1.0
0.6837121655973526	1.0
0.6458938389761767	1.0
0.976051084124973	1.0
0.6868895316310178	1.0
0.9531162097917096	1.0
0.8523684325143566	1.0
0.8731447837546477	1.0
0.6879007563667981	1.0
0.9207986877215396	1.0
0.005096723852320818	1.0
0.767547893043898	1.0
0.7671734665383637	1.0
0.6149845137199142	1.0
0.9023616171168668	1.0
0.7335919153446674	1.0
0.9615024038239255	1.0
0.8927390293245386	1.0
0.5049544286647728	1.0
0.5339811451271566	1.0
0.8110885167777343	1.0
0.40886248629023725	1.0
0.6806130216300872	1.0
0.31416837598578434	1.0
0.6816339975971194	1.0
0.6647802173260974	1.0
0.17671996246041938	1.0
0.678435857037187	1.0
0.4315448044655871	1.0
0.809779451984412	1.0
0.8897469019313731	1.0
0.7997407830239538	1.0
0.7994119691711501	1.0
0.4192354981137941	1.0
0.9898997225624565	1.0
0.34543211658017203	1.0
0.4270290091159194	1.0
0.6183135022480875	1.0
0.611644667447673	1.0
0.9259180905266206	1.0
0.880817745251764	1.0
0.5826668560053031	1.0
0.1736123479892089	1.0
0.9851920953288805	1.0
0.9983917992193088	1.0
0.43802373043413007	1.0
0.3864256569220093	1.0
0.4827056189149246	1.0
0.573774641456192	1.0
0.9430236720793921	1.0
0.5751370432659927	1.0
0.09796666889710022	1.0
0.9942440632162173	1.0
0.3458952113501642	1.0
0.4846615744582665	1.0
0.20319189856077172	1.0
0.5343520452047448	1.0
0.19381641830227256	1.0
0.9970703398055243	1.0
0.039190381881726376	1.0
0.572955564621443	1.0
0.01580584032288421	1.0
0.9073036777443766	1.0
0.27549426045581044	1.0
0.3147781561647925	1.0
0.017197978620664946	1.0
0.41571546941779264	1.0
0.6715488963320667	1.0
0.9989602962694046	1.0
0.13263695329016978	1.0
0.9860818849217958	1.0
0.3744691128145485	1.0
0.9999831221033489	1.0
0.5235602029647306	1.0
0.354139764726852	1.0
0.21047887401619866	1.0
0.17715177832087894	1.0
0.20319189856077172	1.0
0.3147437722990816	1.0
0.007205024560850888	1.0
0.8728314733429744	1.0
0.008599436166870943	1.0
0.014193898018539272	1.0
0.5343520452047446	1.0
0.9964932684781236	1.0
0.2909210654669816	1.0
0.2010034577451669	1.0
0.9644643092251659	1.0
0.9952544410922995	1.0
0.18386972329513385	1.0
0.30390691756662164	1.0
0.6343395025810947	1.0
0.37898084676702204	1.0
0.2957011045180429	1.0
0.07472919121283736	1.0
0.0831599979543912	1.0
0.4278068972700257	1.0
0.9693600498027141	1.0
0.11910426002540006	1.0
0.5370173788572439	1.0
0.6108208151415786	1.0
0.6980577727583888	1.0
0.2840302223313799	1.0
0.10678442211471238	1.0
0.8456918705120879	1.0
0.7411963940240771	1.0
0.21434247522544736	1.0
0.2942101594658813	1.0
0.9584129569233412	1.0
0.04354655376940637	1.0
0.1090061339312253	1.0
0.5657724711025993	1.0
0.16621294300831072	1.0
0.2003373153550972	1.0
0.8900607297548131	1.0
0.3499826951207243	1.0
0.8451579217913414	1.0
0.4009554360575354	1.0
0.9993075349459265	1.0
0.6255660536891269	1.0
0.6571081781559281	1.0
0.40223055528454066	1.0
0.7348750189477441	1.0
0.3330573046094209	1.0
0.9389782481032742	1.0
0.5053452544229863	1.0
0.8452363151138212	1.0
0.7036896508945234	1.0
0.9200598777547334	1.0
0.8121206245792664	1.0
0.6880127646622968	1.0
0.1836401137542562	1.0
0.21692304532855572	1.0
0.5657724711025993	1.0
0.076491567962178	1.0
0.39306096892749504	1.0
0.616446289874441	1.0
0.39434280527450555	1.0
0.3732954050620171	1.0
0.16621294300831063	1.0
0.8867528450783145	1.0
0.1013891311027263	1.0
0.5639285360653161	1.0
0.9916440054486231	1.0
0.9555454441008651	1.0
0.5494241655279607	1.0
0.08784879390151615	1.0
0.8837924908331412	1.0
0.008058221866180146	1.0
0.0964136917164054	1.0
0.3164208892053616	1.0
0.3083869832796931	1.0
0.743853714946826	1.0
0.9889839397734822	1.0
0.27382267604624044	1.0
0.1693246213315688	1.0
0.8693323979094073	1.0
0.9205298188732411	1.0
0.10854392976376777	1.0
0.8978441727147157	1.0
0.6652752519051705	1.0
0.10881430776740464	1.0
0.39458614745006765	1.0
0.9224582670197292	1.0
0.14998068944693393	1.0
0.002234756361505194	1.0
0.650587808700143	1.0
0.05996353181634179	1.0
0.3038114056921493	1.0
0.8362947169668316	1.0
0.448012528770569	1.0
0.8974035306450177	1.0
0.4964878003254862	1.0
0.9975669480707791	1.0
0.7052993217127145	1.0
0.7338446639107529	1.0
0.49769592024109216	1.0
0.8030946163158014	1.0
0.23046521353784913	1.0
0.8968780210047507	1.0
0.5946019092624436	1.0
0.7833386033120473	1.0
0.7755372224361445	1.0
0.8729633937846927	1.0
0.8697846765208317	1.0
0.7615721471695158	1.0
0.28755849335065636	1.0
0.31992446907263905	1.0
0.650587808700143	1.0
0.18252577237218406	1.0
0.48900312520276357	1.0
0.5288398421185401	1.0
0.4902190076403694	1.0
0.47022622199409425	1.0
0.05996353181634179	1.0
0.8323221228485203	1.0
0.20704355340779965	1.0
0.6488891988800489	1.0
0.972198307107492	1.0
0.9185970918037266	1.0
0.6355057054896611	1.0
0.1937180662289318	1.0
0.9287013365801124	1.0
0.11479310157914266	1.0
0.20214936792420807	1.0
0.41590937812052436	1.0
0.40820354220368743	1.0
0.8109690698336675	1.0
0.9675225889089074	1.0
0.3749601541631012	1.0
0.06311396573619163	1.0
0.917137563375232	1.0
0.9569841273681252	1.0
0.21407679968709456	1.0
0.9632583946757368	1.0
0.9404252500822938	1.0
0.6512506085446699	1.0
0.7528254545994496	1.0
0.8216500920063637	1.0
0.8988259237821019	1.0
0.39538823897697895	1.0
0.9226313068367125	1.0
0.7216328305924292	1.0
0.860501880909175	1.0
0.6054312869179527	1.0
0.0009997275744420768	1.0
0.5607577732341956	1.0
0.5018352645906397	1.0
0.3259376789979699	1.0
0.2867994907966666	1.0
0.5596044104701065	1.0
0.18136854094358126	1.0
0.975151623585931	1.0
0.7920040721843993	1.0
0.4600737447333375	1.0
0.9030100973803603	1.0
0.22533129235482954	1.0
0.8223330020741431	1.0
0.06004677070627225	1.0
0.2465445955780804	1.0
0.7333061561012021	1.0
0.7097892089113045	1.0
0.39538823897697895	1.0
0.8023928172350671	1.0
0.567858737866185	1.0
0.9948750179937602	1.0
0.5667103737216103	1.0
0.58534183046625	1.0
0.9226313068367124	1.0
0.8641505926049218	1.0
0.7872254000814428	1.0
0.397439716221744	1.0
0.6383102095161756	1.0
0.7592944207582877	1.0
0.4134004057381002	1.0
0.7955398775804512	1.0
0.07597332216990423	1.0
0.841363969314092	1.0
0.7902988482207275	1.0
0.6333744857968763	1.0
0.6398963437171529	1.0
0.16823826848622428	1.0
0.6529742623140885	1.0
0.6672383357554421	1.0
0.9238440857489598	1.0
0.045973429739585805	1.0
0.1608721255492696	1.0
0.7827684289837135	1.0
0.5800843459883859	1.0
0.9058914189393787	1.0
0.43184500972276396	1.0
0.7697255838915422	1.0
0.6636051256380517	1.0
0.9909583483731778	1.0
0.6193094710339797	1.0
0.8606541909718995	1.0
0.2596188826951499	1.0
0.9292595603211333	1.0
0.9635264165090415	1.0
0.9481648778649189	1.0
0.6984019877512087	1.0
0.9981952226629925	1.0
0.9998200842266726	1.0
0.9486064109940658	1.0
0.9959942491414285	1.0
0.4753015092980865	1.0
0.37537089880704555	1.0
0.9788234793042854	1.0
0.17130724927602345	1.0
0.999004169583888	1.0
0.3272411083479545	1.0
0.9776474007429183	1.0
0.999740054142488	1.0
0.8518667199137575	1.0
0.869165439805551	1.0
0.9909583483731778	1.0
0.7903727480343284	1.0
0.9453964908946594	1.0
0.16980264001638348	1.0
0.9458500559249589	1.0
0.9382059994882774	1.0
0.6193094710339797	1.0
0.25265327283134636	1.0
0.8054382254799869	1.0
0.990656065264434	1.0
0.5700612764838262	1.0
0.4229092135402729	1.0
0.9881238768414363	1.0
0.7973026586438293	1.0
0.9400697951969681	1.0
0.7465817184618835	1.0
0.8024647960718334	1.0
0.9155225321587835	1.0
0.9120877708073112	1.0
0.9947132786823719	1.0
0.5541792819703556	1.0
0.8966819549908838	1.0
0.6168281383133135	1.0
0.94989252908331	1.0
0.9075057511882606	1.0
0.8096814127349178	1.0
0.4922281326506452	1.0
0.8749679394424295	1.0
0.25667361929024746	1.0
0.10659254946236153	1.0
0.729361642166666	1.0
0.04901102987695285	1.0
0.40567829604299765	1.0
0.771668150106151	1.0
0.5426352318160833	1.0
0.9400848722373196	1.0
0.5879952766272721	1.0
0.98405749742982	1.0
0.7782508314413854	1.0
0.8034066061351042	1.0
0.5891209108227117	1.0
0.863163086840391	1.0
0.12321164468145046	1.0
0.843426270778516	1.0
0.6785601263419252	1.0
0.7110487573084436	1.0
0.8396268281991698	1.0
0.8147017531182326	1.0
0.918312380677333	1.0
0.8275703947741916	1.0
0.39006932430310226	1.0
0.4211201472971832	1.0
0.729361642166666	1.0
0.28842829520354923	1.0
0.5810162360391774	1.0
0.4333465830750123	1.0
0.582150606709446	1.0
0.5634676861285226	1.0
0.04901102987695263	1.0
0.7670649461424749	1.0
0.31227063779955366	1.0
0.7278311032041982	1.0
0.9409456319657077	1.0
0.8701396375227788	1.0
0.7157472427001943	1.0
0.2993208511300058	1.0
0.963538249213861	1.0
0.22220645321827834	1.0
0.3075168279455397	1.0
0.5123961385961645	1.0
0.5051152635703051	1.0
0.8698196688979271	1.0
0.9342709523357582	1.0
0.47360899284462643	1.0
0.045858166612745326	1.0
0.9550618932809799	1.0
0.9828730587580907	1.0
0.31909727916185726	1.0
0.9999574880257923	1.0
0.2523118554075649	1.0
0.3966385880269828	1.0
0.2981374636016847	1.0
0.44897414464312185	1.0
0.096775095609758	1.0
