filament_pair_angle	cluster_id
0.5256459551343636	1.0
1.121868332427735	1.0
2.7363328533993188	1.0
0.8243966928984756	1.0
1.7304740116101744	1.0
0.07747904492388095	1.0
0.28734394299515853	1.0
2.1258630416319906	1.0
0.8446406808207162	1.0
1.7072190978094648	1.0
0.1675278434993336	1.0
2.857798544381465	1.0
1.4019958457774895	1.0
2.857798544381465	1.0
1.7072190978094648	1.0
0.0	1.0
1.7304740116101744	1.0
0.9618542683200665	1.0
1.5007390337068462	1.0
0.044725087168733454	1.0
0.7151422072910205	1.0
2.9001749208874177	1.0
0.19524586236593036	1.0
0.36253726228797395	1.0
2.956939539764772	1.0
1.6699587607263964	1.0
0.28020053502559567	1.0
0.06325609887514339	1.0
1.6951163165168621	1.0
0.7669940078618667	1.0
0.4799890049733736	1.0
2.714080388644924	1.0
2.820845107900693	1.0
2.9865179806254547	1.0
0.6872398705396934	1.0
2.66595299665087	1.0
2.8472739490866377	1.0
1.4474840516030247	1.0
0.3510853369209008	1.0
1.7997924831399699	1.0
0.9967907614669048	1.0
1.6941086019867686	1.0
0.48858054877259033	1.0
0.9991706427869338	1.0
2.1235114398916797	1.0
0.12657558596272397	1.0
0.28734394299515853	1.0
2.1293968921376973	1.0
0.28734394299515853	1.0
1.8912529808444944	1.0
3.09686756642106	1.0
2.7069011434939583	1.0
1.4333641073698633	1.0
0.0	1.0
0.28734394299515853	1.0
2.9865179806254547	1.0
0.1415394733244273	1.0
1.0437299715747295	1.0
0.8352396657513146	1.0
2.9001749208874177	1.0
1.795687215749682	1.0
0.11839072552777699	1.0
1.9812223428545204	1.0
0.30448992672827807	1.0
0.4370600313986038	1.0
2.114138820319816	1.0
0.17912481487888987	1.0
2.224335389032619	1.0
1.568796325461561	1.0
1.8431509370254884	1.0
0.0	1.0
2.9362932897368528	1.0
2.8879309175143377	1.0
2.440286363837217	1.0
1.529784831263644	1.0
1.7997924831399699	1.0
2.9001749208874177	1.0
0.28734394299515853	1.0
2.9001749208874177	1.0
2.044291838944953	1.0
0.28734394299515853	1.0
2.7069011434939583	1.0
3.000053180265366	1.0
2.501432324878258	1.0
1.044886606403912	1.0
0.13426490601813668	1.0
0.11839072552777699	1.0
1.7936360314568653	1.0
2.7312896483449487	1.0
0.9679370804057764	1.0
1.6088054780759804	1.0
0.10004171361154007	1.0
1.566796316128153	1.0
0.6128708949913737	1.0
0.28734394299515853	1.0
0.6583545740467738	1.0
1.1516290077660134	1.0
0.14846027099665982	1.0
0.06325609887514339	1.0
1.2334332117855218	1.0
0.6664843287074624	1.0
2.4898039062966726	1.0
0.8175643462529457	1.0
0.4799890049733736	1.0
1.9725141642233939	1.0
1.7062097892614523	1.0
0.29431870450315556	1.0
1.577796383962824	1.0
0.08947256020449472	1.0
0.20033484232311968	1.0
0.5753535080724484	1.0
2.8404561080364212	1.0
0.10004171361154007	1.0
0.3975817779994991	1.0
0.3175604292915215	1.0
2.0108632356384257	1.0
0.48430231574591986	1.0
1.2196227468970275	1.0
2.9801723034413645	1.0
2.429505885678475	1.0
0.07747904492388095	1.0
0.7151422072910205	1.0
2.913060579642169	1.0
0.25366173607545534	1.0
1.5107602683496182	1.0
0.2329050556155924	1.0
1.5957989316942578	1.0
2.326773515389833	1.0
1.1151976533990733	1.0
0.10959935783163949	1.0
3.064113608665912	1.0
0.777028772570769	1.0
1.419216532754579	1.0
0.0	1.0
1.044886606403912	1.0
2.8800800044294848	1.0
1.4222506320243882	1.0
1.0027336532976698	1.0
1.8912529808444944	1.0
1.9812223428545204	1.0
0.18465311382502114	1.0
1.8545904360032246	1.0
0.10004171361154007	1.0
2.799336891376267	1.0
2.110637782064191	1.0
0.0	1.0
2.201855167572918	1.0
1.9692569266190614	1.0
0.28734394299515853	1.0
1.6378465554923431	1.0
0.48430231574591986	1.0
1.9812223428545204	1.0
3.064113608665912	1.0
0.8943831106655867	1.0
0.28734394299515853	1.0
2.8114620059569417	1.0
0.41280279937633296	1.0
2.814560856019266	1.0
0.17912481487888987	1.0
2.1870720140321374	1.0
0.28734394299515853	1.0
0.41280279937633296	1.0
0.8762980611683406	1.0
0.3143421044892443	1.0
0.30780790086679144	1.0
2.7069011434939583	1.0
0.36534656202571564	1.0
0.0	1.0
1.9465782472653974	1.0
0.17342232109560457	1.0
0.3975817779994991	1.0
2.9515702301270825	1.0
3.031993295758154	1.0
0.46011823738266194	1.0
1.7072190978094648	1.0
2.8176882777848298	1.0
2.1235114398916797	1.0
2.3847389928233262	1.0
2.6681414963177272	1.0
0.8023764259945196	1.0
0.8023764259945196	1.0
2.7069011434939583	1.0
3.141592653589793	1.0
2.4914541988621575	1.0
2.058954515250273	1.0
1.8692054388196726	1.0
0.9335306780945928	1.0
0.434691510095835	1.0
0.24556551751529213	1.0
0.0	1.0
1.5647962907943134	1.0
2.7312896483449487	1.0
1.6579064528034844	1.0
0.07747904492388095	1.0
2.3745986457279264	1.0
2.7338038915202354	1.0
0.08947256020449472	1.0
0.24964576524113105	1.0
0.5826635415393151	1.0
1.0027336532976698	1.0
2.0431685409237517	1.0
2.2731289216790267	1.0
2.344794502525222	1.0
0.9739945289900381	1.0
2.3803799203593217	1.0
2.18584711010421	1.0
0.1415394733244273	1.0
1.498733973226693	1.0
0.8175643462529457	1.0
0.895664793857865	2.0
0.0	2.0
1.423261690976337	2.0
0.895664793857865	2.0
2.1603619150050175	2.0
0.8982242247411981	3.0
1.9283674304404068	3.0
0.38178785422348965	3.0
1.8307129743170978	4.0
0.4202180657845307	4.0
2.2549275815611507	4.0
0.4202180657845307	4.0
0.4202180657845307	4.0
2.253637884218986	4.0
3.07833655471465	5.0
2.4865139785178103	5.0
2.4848742888410893	5.0
3.07833655471465	5.0
0.6550786750719828	6.0
0.6550786750719828	6.0
0.9483800722743347	6.0
0.6550786750719828	6.0
1.2566549303273271	7.0
1.577796383962824	8.0
2.84384609351452	9.0
2.84384609351452	9.0
2.84384609351452	9.0
0.33320172402055054	10.0
2.1024970437506063	11.0
3.141592653589793	12.0
3.141592653589793	12.0
2.090934451071554	13.0
2.090934451071554	13.0
2.1932125813154584	14.0
0.7392115076115848	15.0
1.379634180263837	16.0
1.379634180263837	16.0
1.379634180263837	16.0
